id,function,field,semantic_similarity,bleu,completeness,f1_score,sbc
F008,ExitScreen,action,0.8543394804000854,0.4496473903155594,0.6111111111111112,0.6875000000000001,0.7652
F008,ExitScreen,effect,0.8329553604125977,0.028978567626063368,0.21428571428571427,0.21428571428571427,0.6288
F008,ExitScreen,constraint,0.5734660029411316,0.020255986027125642,0.18181818181818182,0.17391304347826086,0.4398
F009,MainMenu,trigger,0.6299113631248474,0.020200106912694155,0.3076923076923077,0.29629629629629634,0.5045
F009,MainMenu,action,0.746824324131012,0.04512794491284685,0.30434782608695654,0.4,0.5882
F009,MainMenu,effect,0.7687845230102539,0.013659149296955463,0.45454545454545453,0.3333333333333333,0.6304
F009,MainMenu,constraint,0.8377413749694824,0.060805997510382785,0.42105263157894735,0.42105263157894735,0.6767
F010,main,trigger,0.626340925693512,0.022416933501922302,0.2727272727272727,0.2608695652173913,0.4952
F010,main,action,0.5427468419075012,0.01599248714366856,0.25,0.3157894736842105,0.4315
F010,main,effect,0.5229352116584778,0.01553712569276035,0.09090909090909091,0.09090909090909091,0.3858
F010,main,constraint,0.6182462573051453,0.014296145628396562,0.3157894736842105,0.3243243243243243,0.4974
F011,DisplayUserCard,trigger,0.5868017077445984,0.07901838653468335,0.7777777777777778,0.5384615384615384,0.5742
F011,DisplayUserCard,action,0.8352568745613098,0.05704212259993483,0.45,0.45,0.6804
F011,DisplayUserCard,effect,0.7480592131614685,0.02945642544824925,0.6153846153846154,0.47058823529411764,0.6497
F011,DisplayUserCard,constraint,0.686400830745697,0.013618796864073041,0.16666666666666666,0.17142857142857143,0.5152
F012,ReadUserInfo,trigger,0.7241708040237427,0.021579547313939608,0.17647058823529413,0.23076923076923078,0.5444
F012,ReadUserInfo,action,0.7735596895217896,0.13924499401499874,0.5294117647058824,0.5142857142857143,0.6613
F012,ReadUserInfo,effect,0.8151306509971619,0.06964541799727335,0.47619047619047616,0.5128205128205129,0.6728
F012,ReadUserInfo,constraint,0.706081748008728,0.009152541620698935,0.25,0.1904761904761905,0.5452
F013,SearchUserByFirstName,trigger,0.8083760738372803,0.06267861272299478,0.4,0.4324324324324324,0.6521
F013,SearchUserByFirstName,action,0.7622427344322205,0.04645061850138481,0.391304347826087,0.4390243902439025,0.6165
F013,SearchUserByFirstName,effect,0.7579460144042969,0.0468916839404434,0.4090909090909091,0.45,0.6171
F013,SearchUserByFirstName,constraint,0.7174248099327087,0.012384901282810543,0.25,0.23255813953488372,0.5534
F014,SearchUserByID,trigger,0.7914574146270752,0.08326915667169545,0.6,0.48,0.6823
F014,SearchUserByID,action,0.7477249503135681,0.05735216276640982,0.4444444444444444,0.5333333333333333,0.618
F014,SearchUserByID,effect,0.8002667427062988,0.13603570001688142,0.45,0.4736842105263158,0.6638
F014,SearchUserByID,constraint,0.7244915962219238,0.08374312004272613,0.42105263157894735,0.48484848484848486,0.5997
F015,AddNewUser,trigger,0.8030238151550293,0.09917720727091445,0.7,0.5384615384615384,0.712
F015,AddNewUser,action,0.7709815502166748,0.14420304949637963,0.3,0.3870967741935483,0.6141
F015,AddNewUser,effect,0.8419733047485352,0.07887272990342095,0.6666666666666666,0.5925925925925926,0.7306
F015,AddNewUser,constraint,0.5695807337760925,0.0072658577559704465,0.05263157894736842,0.05263157894736842,0.41
F016,DeleteUserByID,trigger,0.791607677936554,0.038419068302517345,0.5833333333333334,0.5,0.6746
F016,DeleteUserByID,action,0.7977450489997864,0.13631331322532034,0.47058823529411764,0.45714285714285713,0.6662
F016,DeleteUserByID,effect,0.7924070954322815,0.3639412530979476,0.7333333333333333,0.6875,0.7377
F016,DeleteUserByID,constraint,0.8583031892776489,0.157188773630212,0.42857142857142855,0.39999999999999997,0.7022
F017,AddNewUserScreen,trigger,0.566540002822876,0.018710158230410626,0.46153846153846156,0.41379310344827586,0.4908
F017,AddNewUserScreen,action,0.757137656211853,0.15668633954777558,0.5217391304347826,0.5714285714285715,0.65
F017,AddNewUserScreen,effect,0.7512471079826355,0.13651897290525358,0.5625,0.5,0.652
F017,AddNewUserScreen,constraint,0.7460680603981018,0.025760896310068133,0.3333333333333333,0.380952380952381,0.5915
F018,SearchUserByFirstNameScreen,trigger,0.6410278081893921,0.03181666263684492,0.3125,0.3703703703703703,0.5144
F018,SearchUserByFirstNameScreen,action,0.7707298994064331,0.02894419975432896,0.4,0.4444444444444445,0.6224
F018,SearchUserByFirstNameScreen,effect,0.7999135851860046,0.18597772713636523,0.47368421052631576,0.43902439024390244,0.6733
F018,SearchUserByFirstNameScreen,constraint,0.7218257188796997,0.012251984172022112,0.2,0.24242424242424246,0.5465
F019,SearchUserByIDScreen,trigger,0.5520042181015015,0.02286835008591421,0.3333333333333333,0.4210526315789474,0.4554
F019,SearchUserByIDScreen,action,0.7837496995925903,0.08781926532760423,0.625,0.6666666666666666,0.6824
F019,SearchUserByIDScreen,effect,0.8746587634086609,0.11362496428576492,0.45454545454545453,0.5263157894736842,0.7145
F019,SearchUserByIDScreen,constraint,0.6706429123878479,0.03219337050391312,0.45,0.5,0.5627
F020,DisplayUserListScreen,trigger,0.5848656892776489,0.014216645907653848,0.3,0.23076923076923075,0.4708
F020,DisplayUserListScreen,action,0.65474933385849,0.020220429578874006,0.5625,0.40909090909090917,0.5728
F020,DisplayUserListScreen,effect,0.512794554233551,0.017448767890681335,0.3076923076923077,0.24242424242424246,0.4222
F020,DisplayUserListScreen,constraint,0.7593255043029785,0.2863949307915334,0.6086956521739131,0.5599999999999999,0.6819
F021,DeleteUserScreen,trigger,0.6732154488563538,0.026658376817028866,0.5,0.5217391304347826,0.5739
F021,DeleteUserScreen,action,0.8591195344924927,0.254816209206472,0.75,0.7142857142857143,0.7769
F021,DeleteUserScreen,effect,0.732236921787262,0.06481236440245941,0.6666666666666666,0.5333333333333333,0.6524
F021,DeleteUserScreen,constraint,0.7903907895088196,0.2299998035527114,0.4583333333333333,0.5116279069767442,0.6679
F022,UserManagementMenu,trigger,0.9609224796295166,0.3155984539112945,0.7142857142857143,0.6666666666666666,0.8471
F022,UserManagementMenu,action,0.7405790090560913,0.009427699487556784,0.21052631578947367,0.2580645161290323,0.5615
F022,UserManagementMenu,effect,0.6437382698059082,0.010924856017658639,0.4,0.31578947368421056,0.5317
F022,UserManagementMenu,constraint,0.687835693359375,0.02147732216048579,0.3181818181818182,0.3684210526315789,0.5473
F023,DisplayRoomCard,trigger,0.5754207372665405,0.33507040795147514,0.9090909090909091,0.7407407407407406,0.6181
F023,DisplayRoomCard,action,0.8412455916404724,0.1562404150564173,0.625,0.6,0.7295
F023,DisplayRoomCard,effect,0.853201687335968,0.25576360687094823,0.47058823529411764,0.5161290322580646,0.7169
F023,DisplayRoomCard,constraint,0.6247987151145935,0.012673718536830811,0.1875,0.17142857142857143,0.4761
F024,ReadRoomInfo,trigger,0.8074046969413757,0.04686808185675222,0.6153846153846154,0.64,0.6929
F024,ReadRoomInfo,action,0.7748173475265503,0.19337779517856882,0.6666666666666666,0.7,0.695
F024,ReadRoomInfo,effect,0.7659950852394104,0.13566979610140004,0.5714285714285714,0.5,0.664
F024,ReadRoomInfo,constraint,0.6002770066261292,0.061700364165330555,0.42857142857142855,0.4090909090909091,0.5121
F025,SearchRoomByID,trigger,0.7151409983634949,0.02560744480557418,0.5555555555555556,0.3703703703703704,0.6143
F025,SearchRoomByID,action,0.6860175728797913,0.15064134787973593,0.3684210526315789,0.4242424242424242,0.569
F025,SearchRoomByID,effect,0.6679285168647766,0.011433361115787456,0.23076923076923078,0.18749999999999997,0.5148
F025,SearchRoomByID,constraint,0.7094164490699768,0.015119292037773728,0.3157894736842105,0.33333333333333337,0.5613
F026,AddNewRoom,trigger,0.8501788973808289,0.17001078098404226,0.7777777777777778,0.5185185185185185,0.7677
F026,AddNewRoom,action,0.8680477142333984,0.24912137744543902,0.75,0.6250000000000001,0.7825
F026,AddNewRoom,effect,0.7821699380874634,0.051283703648473455,0.5384615384615384,0.4666666666666667,0.6603
F026,AddNewRoom,constraint,0.6009936928749084,0.01291802583371725,0.19047619047619047,0.2,0.4601
F027,SearchRoomByName,trigger,0.7859135270118713,0.019320990745681776,0.4,0.27586206896551724,0.6321
F027,SearchRoomByName,action,0.8461043238639832,0.45396412711929923,0.6875,0.7096774193548386,0.7752
F027,SearchRoomByName,effect,0.7959632873535156,0.1090009697802911,0.42857142857142855,0.3529411764705882,0.6538
F027,SearchRoomByName,constraint,0.8590768575668335,0.05024385356323939,0.5,0.4782608695652174,0.7064
F028,DeleteRoomByID,trigger,0.8831477165222168,0.4580519369844352,0.8125,0.7647058823529411,0.8265
F028,DeleteRoomByID,action,0.8017085790634155,0.03001005413244102,0.6666666666666666,0.5128205128205129,0.6975
F028,DeleteRoomByID,effect,0.7591540217399597,0.18157374168582124,0.6,0.5625,0.6696
F028,DeleteRoomByID,constraint,0.569433331489563,0.06267861272299478,0.5,0.5,0.5049
F029,AddNewRoomScreen,trigger,0.9354435205459595,0.4333207865423752,1.0,0.88,0.8981
F029,AddNewRoomScreen,action,0.7985984086990356,0.09284622970425664,0.5789473684210527,0.6285714285714286,0.6841
F029,AddNewRoomScreen,effect,0.7233261466026306,0.08575148078150818,0.5333333333333333,0.5517241379310344,0.6216
F029,AddNewRoomScreen,constraint,0.7062197923660278,0.07027213541732404,0.3888888888888889,0.39999999999999997,0.5792
F030,SearchRoomByNameScreen,trigger,0.6761762499809265,0.0864638926009796,0.38461538461538464,0.4545454545454546,0.5589
F030,SearchRoomByNameScreen,action,0.8356958627700806,0.06092101643021892,0.35294117647058826,0.37500000000000006,0.6617
F030,SearchRoomByNameScreen,effect,0.5358479619026184,0.020828838183973034,0.3333333333333333,0.23529411764705885,0.4438
F030,SearchRoomByNameScreen,constraint,0.6456320881843567,0.015448671909765663,0.3333333333333333,0.3703703703703704,0.5202
F031,SearchRoomByIDScreen,trigger,0.6531844735145569,0.07036147891341805,0.5454545454545454,0.42857142857142855,0.5734
F031,SearchRoomByIDScreen,action,0.843547523021698,0.1423071532720465,0.5384615384615384,0.45161290322580644,0.7124
F031,SearchRoomByIDScreen,effect,0.857624888420105,0.04934494673001858,0.6,0.5,0.7253
F031,SearchRoomByIDScreen,constraint,0.8277435898780823,0.23261625190322294,0.42857142857142855,0.4864864864864864,0.6884
F032,DisplayRoomListScreen,trigger,0.6924545168876648,0.017395797375642234,0.26666666666666666,0.28571428571428575,0.5398
F032,DisplayRoomListScreen,action,0.8207020163536072,0.16332593877308405,0.75,0.5,0.7408
F032,DisplayRoomListScreen,effect,0.668656587600708,0.09348998462584433,0.4583333333333333,0.4489795918367347,0.5691
F032,DisplayRoomListScreen,constraint,0.7521189451217651,0.012219667481477889,0.4444444444444444,0.37209302325581395,0.6166
F033,DeleteRoomScreen,trigger,0.7916495203971863,0.036787632499277766,0.6,0.5217391304347826,0.6778
F033,DeleteRoomScreen,action,0.8075432181358337,0.03372742782933834,0.6,0.5,0.6887
F033,DeleteRoomScreen,effect,0.6786920428276062,0.21417643659566238,0.46153846153846156,0.4999999999999999,0.5888
F033,DeleteRoomScreen,constraint,0.558903157711029,0.060745880708766846,0.38461538461538464,0.3448275862068966,0.4742
F034,CheckRoomAvailabilityScreen,trigger,0.879962146282196,0.5401725898595141,1.0,0.7586206896551725,0.87
F034,CheckRoomAvailabilityScreen,action,0.6919541358947754,0.021500003802814183,0.5,0.41025641025641024,0.5865
F034,CheckRoomAvailabilityScreen,effect,0.752450168132782,0.016153228406487214,0.38461538461538464,0.3225806451612903,0.6053
F034,CheckRoomAvailabilityScreen,constraint,0.7035902738571167,0.019427446513842185,0.3888888888888889,0.34146341463414637,0.5722
F035,RoomManagementMenu,trigger,0.5898909568786621,0.033241378434410024,0.3076923076923077,0.29629629629629634,0.4778
F035,RoomManagementMenu,action,0.7534170746803284,0.0016857149332530903,0.24,0.34285714285714286,0.5756
F035,RoomManagementMenu,effect,0.7558763027191162,0.009020544569112136,0.3333333333333333,0.25,0.5967
F035,RoomManagementMenu,constraint,0.8417220711708069,0.019612072647873027,0.42857142857142855,0.5,0.6769
F036,DisplayReservationCard,trigger,0.7358884811401367,0.02642138995497447,0.6363636363636364,0.4666666666666667,0.645
F036,DisplayReservationCard,action,0.593150794506073,0.04416700212241713,0.36363636363636365,0.3555555555555555,0.4923
F036,DisplayReservationCard,effect,0.6832490563392639,0.013679192123121896,0.18181818181818182,0.16,0.516
F036,DisplayReservationCard,constraint,0.6878746747970581,0.023103257620595934,0.3181818181818182,0.3181818181818182,0.5475
F037,SearchReservationByID,trigger,0.7775688171386719,0.03521555586746717,0.6153846153846154,0.5,0.6709
F037,SearchReservationByID,action,0.7862206697463989,0.05101529360859365,0.4,0.4848484848484849,0.6355
F037,SearchReservationByID,effect,0.9127721786499023,0.28320384389628483,0.5882352941176471,0.5714285714285715,0.7849
F037,SearchReservationByID,constraint,0.6546195149421692,0.020876149875884896,0.35,0.3333333333333333,0.5303
F038,DeleteReservationByID,trigger,0.8737529516220093,0.23909453161355018,0.8,0.6153846153846154,0.7955
F038,DeleteReservationByID,action,0.8359506726264954,0.12991916506579942,0.5625,0.47368421052631576,0.7107
F038,DeleteReservationByID,effect,0.6610879302024841,0.1566391541195429,0.6428571428571429,0.5294117647058824,0.607
F038,DeleteReservationByID,constraint,0.7603148221969604,0.02535177909243835,0.3333333333333333,0.358974358974359,0.6014
F039,ReadReservationPeriod,trigger,0.8009239435195923,0.038467339089060075,0.4666666666666667,0.4827586206896552,0.6578
F039,ReadReservationPeriod,action,0.6106351017951965,0.27043713493852645,0.47368421052631576,0.5142857142857142,0.5492
F039,ReadReservationPeriod,effect,0.9006676077842712,0.4717991357336539,0.7,0.7368421052631577,0.8176
F039,ReadReservationPeriod,constraint,0.653357744216919,0.008186841244220632,0.2777777777777778,0.2380952380952381,0.5137
F040,ReadReservationInfo,trigger,0.637485682964325,0.021992835865967196,0.25,0.28571428571428575,0.4984
F040,ReadReservationInfo,action,0.7668035626411438,0.056388462566606096,0.2631578947368421,0.35714285714285715,0.595
F040,ReadReservationInfo,effect,0.6378005743026733,0.03712545668864282,0.3181818181818182,0.4242424242424242,0.5138
F040,ReadReservationInfo,constraint,0.8536151051521301,0.2035683713449949,0.4375,0.56,0.7054
F041,AddNewReservation,trigger,0.8968023061752319,0.24078435074822624,0.6,0.48,0.7718
F041,AddNewReservation,action,0.7818522453308105,0.09679435237438615,0.36363636363636365,0.4848484848484849,0.6297
F041,AddNewReservation,effect,0.9868027567863464,0.805312203079627,0.9166666666666666,0.8799999999999999,0.9546
F041,AddNewReservation,constraint,0.8702874183654785,0.04785369815324684,0.3103448275862069,0.4285714285714286,0.6761
F042,AddNewReservationScreen,trigger,0.8032082319259644,0.28225233433824526,0.5333333333333333,0.5714285714285715,0.6971
F042,AddNewReservationScreen,action,0.7032255530357361,0.0035541095312696417,0.1891891891891892,0.2641509433962264,0.5305
F042,AddNewReservationScreen,effect,0.696421205997467,0.08910017878980071,0.5384615384615384,0.5185185185185186,0.6041
F042,AddNewReservationScreen,constraint,0.6973113417625427,0.006632335607135708,0.14814814814814814,0.1702127659574468,0.5184
F043,DeleteReservationScreen,trigger,0.7771969437599182,0.060745880708766846,0.4166666666666667,0.3448275862068966,0.6334
F043,DeleteReservationScreen,action,0.7118587493896484,0.006847769619899921,0.25,0.35294117647058826,0.549
F043,DeleteReservationScreen,effect,0.7395195364952087,0.18942940070517628,0.7142857142857143,0.6060606060606061,0.6795
F043,DeleteReservationScreen,constraint,0.7842851281166077,0.11290344001884345,0.3793103448275862,0.4782608695652174,0.6362
F044,DisplayReservationsScreen,trigger,0.7682713866233826,0.06607677554655543,0.5833333333333334,0.5,0.6611
F044,DisplayReservationsScreen,action,0.7596016526222229,0.027669888004732676,0.34146341463414637,0.40579710144927533,0.6028
F044,DisplayReservationsScreen,effect,0.6476991176605225,0.07382806265053332,0.5,0.35000000000000003,0.5608
F044,DisplayReservationsScreen,constraint,0.7794877886772156,0.08914609827874222,0.3333333333333333,0.2608695652173913,0.6212
F045,SwapReservationData,trigger,0.915876030921936,0.448995160222747,0.55,0.5945945945945946,0.796
F045,SwapReservationData,action,0.743645191192627,0.019924736377156176,0.27906976744186046,0.3934426229508197,0.5784
F045,SwapReservationData,effect,0.8082301020622253,0.1771672685027266,0.8,0.48484848484848486,0.7435
F045,SwapReservationData,constraint,0.6227414011955261,0.02265672090880199,0.3,0.28571428571428564,0.4982
F046,SortReservationsByDate,trigger,0.8601534366607666,0.1845895819969781,0.4444444444444444,0.4444444444444444,0.7095
F046,SortReservationsByDate,action,0.8394420146942139,0.04039336705731912,0.3157894736842105,0.4067796610169492,0.6548
F046,SortReservationsByDate,effect,0.5983346104621887,0.010862721615727716,0.2222222222222222,0.16,0.4644
F046,SortReservationsByDate,constraint,0.5883320569992065,0.0054114246286890225,0.12121212121212122,0.15094339622641512,0.4366
F047,SortReservationsByDateScreen,trigger,0.7968742251396179,0.19319794288373765,0.5,0.5,0.6771
F047,SortReservationsByDateScreen,action,0.7037392854690552,0.00879577369419309,0.2727272727272727,0.3870967741935484,0.548
F047,SortReservationsByDateScreen,effect,0.5038013458251953,0.03342866121562732,0.21428571428571427,0.23999999999999996,0.3989
F047,SortReservationsByDateScreen,constraint,0.7384722828865051,0.010884267615693714,0.34782608695652173,0.3404255319148936,0.5876
F048,ReservationManagementMenu,trigger,0.7735561728477478,0.04231178541610579,0.5384615384615384,0.5,0.6534
F048,ReservationManagementMenu,action,0.847894549369812,0.007001815862792859,0.2727272727272727,0.37037037037037035,0.6488
F048,ReservationManagementMenu,effect,0.8343703150749207,0.012584834793909198,0.47368421052631576,0.42857142857142855,0.6801
F048,ReservationManagementMenu,constraint,0.6908947229385376,0.004449734223022064,0.21621621621621623,0.2807017543859649,0.5273
