id,function,field,semantic_similarity,bleu,completeness,f1_score,sbc
F006,IsDate1BeforeDate2,trigger,0.8299993872642517,0.17395797375642233,0.45454545454545453,0.4,0.6893
F006,IsDate1BeforeDate2,action,0.8021620512008667,0.129172716175218,0.55,0.6111111111111112,0.6844
F006,IsDate1BeforeDate2,effect,0.6898446083068848,0.029101104504658123,0.47058823529411764,0.48484848484848486,0.5799
F006,IsDate1BeforeDate2,constraint,0.6280302405357361,0.010924856017658639,0.25,0.24390243902439024,0.4907
F007,IsTime1BeforeTime2,trigger,0.7346529960632324,0.014400124446705301,0.36363636363636365,0.2857142857142857,0.5884
F007,IsTime1BeforeTime2,action,0.8488985896110535,0.026697199468579815,0.2777777777777778,0.33333333333333337,0.6525
F007,IsTime1BeforeTime2,effect,0.7003061175346375,0.02757847825631903,0.4117647058823529,0.45161290322580644,0.5753
F007,IsTime1BeforeTime2,constraint,0.46978244185447693,0.009086397198686053,0.13793103448275862,0.16666666666666666,0.3573
F008,ExitScreen,trigger,0.833910346031189,0.22537412722674852,0.7272727272727273,0.5714285714285714,0.7517
F008,ExitScreen,action,0.841742753982544,0.45307778036928104,0.7222222222222222,0.7222222222222222,0.779
F008,ExitScreen,effect,0.7614277601242065,0.08326915667169545,0.5,0.4666666666666667,0.6413
F008,ExitScreen,constraint,0.6908542513847351,0.020144990145560468,0.45454545454545453,0.29411764705882354,0.5765
F009,MainMenu,trigger,0.4574178159236908,0.017267606045625942,0.23076923076923078,0.2857142857142857,0.3681
F009,MainMenu,action,0.7402698993682861,0.042418590313448135,0.30434782608695654,0.411764705882353,0.5833
F009,MainMenu,effect,0.7659332752227783,0.014400124446705301,0.45454545454545453,0.35714285714285715,0.6285
F009,MainMenu,constraint,0.7001641392707825,0.019454290935168924,0.47368421052631576,0.40909090909090906,0.5868
F010,main,trigger,0.6295693516731262,0.022416933501922302,0.2727272727272727,0.2608695652173913,0.4975
F010,main,action,0.5427468419075012,0.01599248714366856,0.25,0.3157894736842105,0.4315
F010,main,effect,0.5229352116584778,0.01553712569276035,0.09090909090909091,0.09090909090909091,0.3858
F010,main,constraint,0.7204583287239075,0.03200696335278295,0.3684210526315789,0.4242424242424242,0.5812
F011,DisplayUserCard,trigger,0.5638148188591003,0.022416933501922302,0.3333333333333333,0.28571428571428575,0.4636
F011,DisplayUserCard,action,0.792335033416748,0.03407106568427488,0.4,0.4571428571428572,0.638
F011,DisplayUserCard,effect,0.7482920289039612,0.08947853200770763,0.5384615384615384,0.5,0.6404
F011,DisplayUserCard,constraint,0.614070475101471,0.0,0.0,0.0,0.4298
F012,ReadUserInfo,trigger,0.7241708040237427,0.021579547313939608,0.17647058823529413,0.23076923076923078,0.5444
F012,ReadUserInfo,action,0.6440344452857971,0.015613033855554424,0.35294117647058826,0.4444444444444445,0.523
F012,ReadUserInfo,effect,0.6625586152076721,0.031453315279984004,0.3333333333333333,0.36842105263157887,0.5336
F012,ReadUserInfo,constraint,0.5540552735328674,0.012285946074705657,0.25,0.2162162162162162,0.4391
F013,SearchUserByFirstName,trigger,0.7208920121192932,0.008366027759415135,0.15,0.2,0.5355
F013,SearchUserByFirstName,action,0.7547801733016968,0.04645061850138481,0.391304347826087,0.4390243902439025,0.6113
F013,SearchUserByFirstName,effect,0.7705723643302917,0.047179040059980894,0.4090909090909091,0.45,0.6259
F013,SearchUserByFirstName,constraint,0.7000278830528259,0.16731078418090023,0.55,0.5789473684210527,0.6168
F014,SearchUserByID,trigger,0.8423066735267639,0.07786777655685517,0.5,0.4,0.6974
F014,SearchUserByID,action,0.7477249503135681,0.05735216276640982,0.4444444444444444,0.5333333333333333,0.618
F014,SearchUserByID,effect,0.8002667427062988,0.13603570001688142,0.45,0.4736842105263158,0.6638
F014,SearchUserByID,constraint,0.7390948534011841,0.059215328059930725,0.47368421052631576,0.5,0.618
F015,AddNewUser,trigger,0.7759382724761963,0.1250076305588977,0.7,0.5833333333333334,0.6957
F015,AddNewUser,action,0.7515605688095093,0.04694388695906824,0.35,0.4666666666666667,0.6008
F015,AddNewUser,effect,0.8449039459228516,0.10184088099030039,0.5,0.5454545454545454,0.7016
F015,AddNewUser,constraint,0.5707970261573792,0.012127090711478472,0.10526315789473684,0.12903225806451615,0.4218
F016,DeleteUserByID,trigger,0.791607677936554,0.038419068302517345,0.5833333333333334,0.5,0.6746
F016,DeleteUserByID,action,0.7977450489997864,0.13631331322532034,0.47058823529411764,0.45714285714285713,0.6662
F016,DeleteUserByID,effect,0.788902997970581,0.2418068126014414,0.7333333333333333,0.611111111111111,0.7231
F016,DeleteUserByID,constraint,0.6291041374206543,0.02692125085436663,0.3333333333333333,0.358974358974359,0.5097
F017,AddNewUserScreen,trigger,0.5783177018165588,0.01937913615203348,0.46153846153846156,0.4444444444444445,0.4991
F017,AddNewUserScreen,action,0.7444095611572266,0.08192434004313853,0.34782608695652173,0.48484848484848486,0.5988
F017,AddNewUserScreen,effect,0.7512471079826355,0.13651897290525358,0.5625,0.5,0.652
F017,AddNewUserScreen,constraint,0.7460680603981018,0.025760896310068133,0.3333333333333333,0.380952380952381,0.5915
F018,SearchUserByFirstNameScreen,trigger,0.6752141118049622,0.012151662434083681,0.125,0.16666666666666666,0.4989
F018,SearchUserByFirstNameScreen,action,0.8180474638938904,0.030013394435730034,0.4,0.42857142857142855,0.6556
F018,SearchUserByFirstNameScreen,effect,0.8037427663803101,0.1692569702673461,0.42105263157894735,0.4444444444444444,0.6638
F018,SearchUserByFirstNameScreen,constraint,0.6549773812294006,0.0105890096013276,0.15,0.18749999999999997,0.4895
F019,SearchUserByIDScreen,trigger,0.5520042181015015,0.02286835008591421,0.3333333333333333,0.4210526315789474,0.4554
F019,SearchUserByIDScreen,action,0.7837496995925903,0.08781926532760423,0.625,0.6666666666666666,0.6824
F019,SearchUserByIDScreen,effect,0.8746587634086609,0.11362496428576492,0.45454545454545453,0.5263157894736842,0.7145
F019,SearchUserByIDScreen,constraint,0.5505905151367188,0.024764525416940145,0.35,0.4375,0.4579
F020,DisplayUserListScreen,trigger,0.6438833475112915,0.014628063653657535,0.2,0.17391304347826086,0.4922
F020,DisplayUserListScreen,action,0.6851256489753723,0.02345835275962975,0.625,0.5,0.6069
F020,DisplayUserListScreen,effect,0.5404123067855835,0.016373682488441264,0.3076923076923077,0.21621621621621623,0.4415
F020,DisplayUserListScreen,constraint,0.7454605102539062,0.17620697694486817,0.4782608695652174,0.4583333333333333,0.6351
F021,DeleteUserScreen,trigger,0.6732154488563538,0.026658376817028866,0.5,0.5217391304347826,0.5739
F021,DeleteUserScreen,action,0.8591195344924927,0.254816209206472,0.75,0.7142857142857143,0.7769
F021,DeleteUserScreen,effect,0.732236921787262,0.06481236440245941,0.6666666666666666,0.5333333333333333,0.6524
F021,DeleteUserScreen,constraint,0.7749333381652832,0.22127536177282062,0.4583333333333333,0.5,0.6562
F022,UserManagementMenu,trigger,0.5215751528739929,0.03514847831369806,0.7142857142857143,0.4761904761904762,0.5115
F022,UserManagementMenu,action,0.7139797210693359,0.04079315894726856,0.2631578947368421,0.30303030303030304,0.5565
F022,UserManagementMenu,effect,0.6257488131523132,0.011433361115787456,0.2,0.1818181818181818,0.4792
F022,UserManagementMenu,constraint,0.5128921866416931,0.009597306616789415,0.18181818181818182,0.2222222222222222,0.3963
F023,DisplayRoomCard,trigger,0.5754207372665405,0.33507040795147514,0.9090909090909091,0.7407407407407406,0.6181
F023,DisplayRoomCard,action,0.8412455916404724,0.1562404150564173,0.625,0.6,0.7295
F023,DisplayRoomCard,effect,0.9013406038284302,0.04500147316743501,0.7058823529411765,0.6666666666666667,0.7766
F023,DisplayRoomCard,constraint,0.8210608959197998,0.03908747661822584,0.5,0.39024390243902435,0.6787
F024,ReadRoomInfo,trigger,0.8105794787406921,0.04700332363672268,0.6153846153846154,0.6666666666666667,0.6952
F024,ReadRoomInfo,action,0.6239446997642517,0.08234208544704923,0.3333333333333333,0.45161290322580644,0.5117
F024,ReadRoomInfo,effect,0.7773582935333252,0.08863388829112887,0.6428571428571429,0.4285714285714286,0.6816
F024,ReadRoomInfo,constraint,0.5928909778594971,0.05587772372981491,0.38095238095238093,0.4,0.4968
F025,SearchRoomByID,trigger,0.7015702128410339,0.057259987315337754,0.5555555555555556,0.3846153846153846,0.6079
F025,SearchRoomByID,action,0.5967709422111511,0.03316612678087123,0.3157894736842105,0.35294117647058826,0.4842
F025,SearchRoomByID,effect,0.6466876864433289,0.01284618972676772,0.15384615384615385,0.13793103448275862,0.4847
F025,SearchRoomByID,constraint,0.6653027534484863,0.033573064840973235,0.47368421052631576,0.4864864864864865,0.5638
F026,AddNewRoom,trigger,0.8715572953224182,0.2460137257692754,0.7777777777777778,0.6086956521739131,0.7902
F026,AddNewRoom,action,0.8702380657196045,0.26586948776711355,0.7,0.6222222222222222,0.7758
F026,AddNewRoom,effect,0.7810248732566833,0.05538696232597745,0.6153846153846154,0.5333333333333333,0.6753
F026,AddNewRoom,constraint,0.5488942861557007,0.011401756004125789,0.14285714285714285,0.17647058823529413,0.4139
F027,SearchRoomByName,trigger,0.7581219673156738,0.027166383723579154,0.4,0.2857142857142857,0.6134
F027,SearchRoomByName,action,0.8591738939285278,0.42017826642658146,0.625,0.6896551724137931,0.7684
F027,SearchRoomByName,effect,0.795922040939331,0.11856660123276004,0.42857142857142855,0.36363636363636365,0.6547
F027,SearchRoomByName,constraint,0.8588240146636963,0.03547539895791964,0.45454545454545453,0.47619047619047616,0.6956
F028,DeleteRoomByID,trigger,0.8831477165222168,0.4580519369844352,0.8125,0.7647058823529411,0.8265
F028,DeleteRoomByID,action,0.8017085790634155,0.03001005413244102,0.6666666666666666,0.5128205128205129,0.6975
F028,DeleteRoomByID,effect,0.7275639176368713,0.23588448106534207,0.6,0.5806451612903225,0.6529
F028,DeleteRoomByID,constraint,0.5263352394104004,0.05070202177287177,0.3333333333333333,0.375,0.4402
F029,AddNewRoomScreen,trigger,0.9422093033790588,0.23397625978961173,0.8181818181818182,0.7500000000000001,0.8466
F029,AddNewRoomScreen,action,0.7985984086990356,0.09284622970425664,0.5789473684210527,0.6285714285714286,0.6841
F029,AddNewRoomScreen,effect,0.7233261466026306,0.08575148078150818,0.5333333333333333,0.5517241379310344,0.6216
F029,AddNewRoomScreen,constraint,0.7032612562179565,0.07251873874735189,0.4444444444444444,0.47058823529411764,0.5884
F030,SearchRoomByNameScreen,trigger,0.6761762499809265,0.0864638926009796,0.38461538461538464,0.4545454545454546,0.5589
F030,SearchRoomByNameScreen,action,0.8356958627700806,0.06092101643021892,0.35294117647058826,0.37500000000000006,0.6617
F030,SearchRoomByNameScreen,effect,0.5301487445831299,0.02560744480557418,0.3333333333333333,0.26666666666666666,0.4403
F030,SearchRoomByNameScreen,constraint,0.7572168707847595,0.01291802583371725,0.26666666666666666,0.23529411764705882,0.5847
F031,SearchRoomByIDScreen,trigger,0.6596314907073975,0.09568802664841457,0.45454545454545453,0.5,0.5622
F031,SearchRoomByIDScreen,action,0.8181396722793579,0.08691073685908533,0.5384615384615384,0.5185185185185186,0.6891
F031,SearchRoomByIDScreen,effect,0.8865848779678345,0.06607677554655543,0.4666666666666667,0.4666666666666667,0.7206
F031,SearchRoomByIDScreen,constraint,0.5990853905677795,0.1240755029749901,0.38095238095238093,0.47058823529411764,0.508
F032,DisplayRoomListScreen,trigger,0.5639129877090454,0.018839576731405495,0.26666666666666666,0.2962962962962963,0.45
F032,DisplayRoomListScreen,action,0.8130666613578796,0.15844501337268932,0.75,0.5,0.735
F032,DisplayRoomListScreen,effect,0.6584290862083435,0.11504891321980229,0.5,0.48000000000000004,0.5724
F032,DisplayRoomListScreen,constraint,0.7091269493103027,0.015713327171720717,0.3888888888888889,0.3888888888888889,0.5757
F033,DeleteRoomScreen,trigger,0.7916495203971863,0.036787632499277766,0.6,0.5217391304347826,0.6778
F033,DeleteRoomScreen,action,0.8399626016616821,0.06444925563826855,0.6,0.5142857142857143,0.7144
F033,DeleteRoomScreen,effect,0.718629777431488,0.16217331037826324,0.5384615384615384,0.4666666666666667,0.627
F033,DeleteRoomScreen,constraint,0.6736577749252319,0.016562494897332036,0.5384615384615384,0.45161290322580644,0.5809
F034,CheckRoomAvailabilityScreen,trigger,0.879962146282196,0.5401725898595141,1.0,0.7586206896551725,0.87
F034,CheckRoomAvailabilityScreen,action,0.6919541358947754,0.021500003802814183,0.5,0.41025641025641024,0.5865
F034,CheckRoomAvailabilityScreen,effect,0.752450168132782,0.016153228406487214,0.38461538461538464,0.3225806451612903,0.6053
F034,CheckRoomAvailabilityScreen,constraint,0.7165210843086243,0.020876149875884896,0.4444444444444444,0.3902439024390244,0.5925
F035,RoomManagementMenu,trigger,0.633967936038971,0.03460149305061944,0.3076923076923077,0.3636363636363637,0.5088
F035,RoomManagementMenu,action,0.7512068748474121,0.0014626213273898174,0.24,0.34285714285714286,0.574
F035,RoomManagementMenu,effect,0.7603482007980347,0.009337534921653758,0.3333333333333333,0.25641025641025644,0.5998
F035,RoomManagementMenu,constraint,0.840437650680542,0.01940530788003834,0.42857142857142855,0.5084745762711864,0.676
F036,DisplayReservationCard,trigger,0.6517154574394226,0.014216645907653848,0.2727272727272727,0.2222222222222222,0.5122
F036,DisplayReservationCard,action,0.7477663159370422,0.014073801795363773,0.22727272727272727,0.29411764705882354,0.5703
F036,DisplayReservationCard,effect,0.6096441149711609,0.015138514598766055,0.2727272727272727,0.23076923076923075,0.4828
F036,DisplayReservationCard,constraint,0.7201570868492126,0.012992441238148487,0.22727272727272727,0.23809523809523808,0.5509
F037,SearchReservationByID,trigger,0.830102264881134,0.043788268658607944,0.6153846153846154,0.5517241379310345,0.7085
F037,SearchReservationByID,action,0.7854406237602234,0.049173969128247313,0.4,0.5,0.6347
F037,SearchReservationByID,effect,0.8913134336471558,0.3609407826159974,0.6470588235294118,0.6666666666666667,0.7894
F037,SearchReservationByID,constraint,0.6695883274078369,0.030540303569824047,0.5,0.5,0.5718
F038,DeleteReservationByID,trigger,0.863014280796051,0.23961829057131984,0.6,0.5,0.7481
F038,DeleteReservationByID,action,0.8359506726264954,0.12991916506579942,0.5625,0.47368421052631576,0.7107
F038,DeleteReservationByID,effect,0.6398217082023621,0.1629944673128894,0.5714285714285714,0.5,0.5785
F038,DeleteReservationByID,constraint,0.7476139664649963,0.026293037232472366,0.42857142857142855,0.4390243902439024,0.6117
F039,ReadReservationPeriod,trigger,0.8009239435195923,0.038467339089060075,0.4666666666666667,0.4827586206896552,0.6578
F039,ReadReservationPeriod,action,0.627140462398529,0.21908920773861065,0.42105263157894735,0.47058823529411764,0.5451
F039,ReadReservationPeriod,effect,0.7413561344146729,0.01988811390089642,0.35,0.45161290322580644,0.5909
F039,ReadReservationPeriod,constraint,0.6792881488800049,0.010331208012220438,0.1111111111111111,0.1111111111111111,0.4988
F040,ReadReservationInfo,trigger,0.5992454886436462,0.010218289380194194,0.1875,0.23076923076923075,0.458
F040,ReadReservationInfo,action,0.8544434309005737,0.07606498167353165,0.34210526315789475,0.4482758620689655,0.6741
F040,ReadReservationInfo,effect,0.6378005743026733,0.03712545668864282,0.3181818181818182,0.4242424242424242,0.5138
F040,ReadReservationInfo,constraint,0.8427569270133972,0.1357661554767375,0.375,0.4615384615384615,0.6785
F041,AddNewReservation,trigger,0.8306643962860107,0.02443703255186539,0.4,0.4000000000000001,0.6639
F041,AddNewReservation,action,0.7855210900306702,0.10565136180922348,0.3181818181818182,0.4242424242424242,0.6241
F041,AddNewReservation,effect,0.9926446676254272,0.9306048591020997,1.0,0.9600000000000001,0.9879
F041,AddNewReservation,constraint,0.8565531969070435,0.09732738586058086,0.3793103448275862,0.5238095238095238,0.6852
F042,AddNewReservationScreen,trigger,0.7142797708511353,0.25034468860535325,0.4666666666666667,0.4827586206896552,0.6184
F042,AddNewReservationScreen,action,0.7629417181015015,0.008705754841572917,0.2702702702702703,0.37037037037037035,0.589
F042,AddNewReservationScreen,effect,0.7113870978355408,0.050661968099322066,0.46153846153846156,0.37499999999999994,0.5953
F042,AddNewReservationScreen,constraint,0.6852197051048279,0.007012841080478928,0.18518518518518517,0.20833333333333334,0.5174
F043,DeleteReservationScreen,trigger,0.6787923574447632,0.06541868941754436,0.3333333333333333,0.2962962962962963,0.5484
F043,DeleteReservationScreen,action,0.7232481837272644,0.007366606128859559,0.2708333333333333,0.3823529411764705,0.5612
F043,DeleteReservationScreen,effect,0.7395195364952087,0.18942940070517628,0.7142857142857143,0.6060606060606061,0.6795
F043,DeleteReservationScreen,constraint,0.7654322385787964,0.11945679028517796,0.3448275862068966,0.4255319148936171,0.6167
F044,DisplayReservationsScreen,trigger,0.6497488617897034,0.019765441873349214,0.4166666666666667,0.3846153846153846,0.5401
F044,DisplayReservationsScreen,action,0.7268789410591125,0.014411031965922009,0.24390243902439024,0.3333333333333333,0.559
F044,DisplayReservationsScreen,effect,0.6598321199417114,0.07837655860096929,0.5,0.358974358974359,0.5697
F044,DisplayReservationsScreen,constraint,0.6534120440483093,0.13076558875109015,0.3888888888888889,0.3888888888888889,0.5482
F045,SwapReservationData,trigger,0.8979207873344421,0.3403766240192539,0.5,0.5405405405405405,0.7626
F045,SwapReservationData,action,0.7354238033294678,0.021881347858307934,0.3023255813953488,0.41935483870967744,0.5774
F045,SwapReservationData,effect,0.7537568807601929,0.4089601472043678,0.7,0.6666666666666666,0.7085
F045,SwapReservationData,constraint,0.6315873861312866,0.020876993044393874,0.15,0.14634146341463414,0.4742
F046,SortReservationsByDate,trigger,0.8257363438606262,0.06183522915385178,0.3333333333333333,0.3333333333333333,0.6509
F046,SortReservationsByDate,action,0.8196761012077332,0.05847632777774752,0.3157894736842105,0.4067796610169492,0.6428
F046,SortReservationsByDate,effect,0.7383894920349121,0.04411629359322707,0.3333333333333333,0.3,0.588
F046,SortReservationsByDate,constraint,0.6228412389755249,0.0022821810475501365,0.12121212121212122,0.16,0.4605
F047,SortReservationsByDateScreen,trigger,0.5985807180404663,0.013323934178453772,0.16666666666666666,0.1875,0.4537
F047,SortReservationsByDateScreen,action,0.6219837069511414,0.0037077815812028513,0.18181818181818182,0.2711864406779661,0.4721
F047,SortReservationsByDateScreen,effect,0.559213399887085,0.07029695662739609,0.2857142857142857,0.30769230769230765,0.4556
F047,SortReservationsByDateScreen,constraint,0.6498144268989563,0.01139175383006207,0.2608695652173913,0.2727272727272727,0.5082
F048,ReservationManagementMenu,trigger,0.8045809864997864,0.052889174977532406,0.5384615384615384,0.6363636363636364,0.6762
F048,ReservationManagementMenu,action,0.6622406244277954,0.00012863882080046466,0.14545454545454545,0.23880597014925373,0.4927
F048,ReservationManagementMenu,effect,0.8812679052352905,0.015821285888349267,0.5789473684210527,0.5945945945945946,0.7343
F048,ReservationManagementMenu,constraint,0.673241376876831,0.005103150421836971,0.24324324324324326,0.30000000000000004,0.5204
