id,function,field,ref,gen,ref_tokens,gen_tokens,semantic_similarity,bleu,completeness,f1_score,sbc
F003,ReadIntBetween,effect,指定された範囲内の整数値のみを安全に取得できる,範囲内の整数が入力されると、その整数を返します。,指定 さ れ た 範囲 内 の 整数 値 のみ を 安全 に 取得 できる,範囲 内 の 整数 が 入力 さ れる と 、 その 整数 を 返し ます 。,0.5355511903762817,0.16943571815930883,0.4,0.4000000000000001,0.4718
F003,ReadIntBetween,constraint,ユーザーが不正な値を入力した場合はその都度再入力を促す,入力された整数が指定された範囲内に収まるまで、ユーザーに再入力を促します。,ユーザー が 不正 な 値 を 入力 し た 場合 は その 都度 再 入力 を 促す,入力 さ れ た 整数 が 指定 さ れ た 範囲 内 に 収まる まで 、 ユーザー に 再 入力 を 促し ます 。,0.8557419180870056,0.04840461225938483,0.4,0.35294117647058826,0.6839
F004,ReadDate,trigger,日付の入力をユーザーに求める必要があるとき,ユーザーが日付を入力する必要があるときに関数が呼び出されます。,日付 の 入力 を ユーザー に 求める 必要 が ある とき,ユーザー が 日付 を 入力 する 必要 が ある とき に 関数 が 呼び出さ れ ます 。,0.8049712777137756,0.17534823156623092,0.8181818181818182,0.6923076923076923,0.7447
F004,ReadDate,action,指定されたメッセージを表示し、日・月・年の3つの数値を標準入力から取得して構造体に格納する,関数は指定されたメッセージを表示し、ユーザーから年、月、日を入力として受け取ります。,指定 さ れ た メッセージ を 表示 し 、 日 ・ 月 ・ 年 の 3 つ の 数値 を 標準 入力 から 取得 し て 構造 体 に 格納 する,関数 は 指定 さ れ た メッセージ を 表示 し 、 ユーザー から 年 、 月 、 日 を 入力 として 受け取り ます 。,0.7604479193687439,0.28845712954906627,0.5185185185185185,0.5833333333333334,0.6649
F004,ReadDate,effect,ユーザーが入力した日付情報を1つの構造体として取得できる,入力された日付がstDate構造体に格納され、関数から返されます。,ユーザー が 入力 し た 日付 情報 を 1 つ の 構造 体 として 取得 できる,入力 さ れ た 日付 が stDate 構造 体 に 格納 さ れ 、 関数 から 返さ れ ます 。,0.685110867023468,0.03187271473320672,0.375,0.3636363636363636,0.5578
F004,ReadDate,constraint,入力値の妥当性(日付の正しさ)はこの関数では検証されない,入力が不正な場合のエラーハンドリングは実装されていません。,入力 値 の 妥当 性 ( 日付 の 正し さ ) は この 関数 で は 検証 さ れ ない,入力 が 不正 な 場合 の エラー ハンドリング は 実装 さ れ て い ませ ん 。,0.6556941270828247,0.025639245965674077,0.29411764705882354,0.29411764705882354,0.5204
F005,ReadTime,trigger,ユーザーに時間(時・分)の入力を求める必要があるとき,ユーザーが時間を入力する必要があるときに関数が呼び出されます。,ユーザー に 時間 ( 時 ・ 分 ) の 入力 を 求める 必要 が ある とき,ユーザー が 時間 を 入力 する 必要 が ある とき に 関数 が 呼び出さ れ ます 。,0.8226521611213684,0.17534823156623092,0.5625,0.5806451612903225,0.7059
F005,ReadTime,action,指定されたメッセージを表示し、時刻(時・分)を標準入力から読み取って構造体に格納する,関数はメッセージを表示し、ユーザーから時と分を標準入力で取得します。,指定 さ れ た メッセージ を 表示 し 、 時刻 ( 時 ・ 分 ) を 標準 入力 から 読み取っ て 構造 体 に 格納 する,関数 は メッセージ を 表示 し 、 ユーザー から 時 と 分 を 標準 入力 で 取得 し ます 。,0.7065051794052124,0.19230646305118726,0.4,0.46511627906976744,0.5938
F005,ReadTime,effect,ユーザーが入力した時刻情報を1つの構造体として取得できる,取得した時と分がstTime構造体に格納され、関数から返されます。,ユーザー が 入力 し た 時刻 情報 を 1 つ の 構造 体 として 取得 できる,取得 し た 時 と 分 が stTime 構造 体 に 格納 さ れ 、 関数 から 返さ れ ます 。,0.647723913192749,0.030232667130855925,0.375,0.33333333333333326,0.5314
F005,ReadTime,constraint,時間の範囲(例:0〜23時など)の妥当性はこの関数内では検証されない,入力が不正な場合のエラーチェックは行われず、不正なデータがstTime構造体に格納される可能性があります。,時間 の 範囲 ( 例 : 0 〜 23 時 など ) の 妥当 性 は この 関数 内 で は 検証 さ れ ない,入力 が 不正 な 場合 の エラー チェック は 行わ れ ず 、 不正 な データ が stTime 構造 体 に 格納 さ れる 可能 性 が あり ます 。,0.4859665334224701,0.009337534921653758,0.21739130434782608,0.20408163265306123,0.3846
F006,IsDate1BeforeDate2,trigger,2つの日付の前後関係を比較したいとき,2つの日付が与えられたときに関数が呼び出されます。,2 つ の 日付 の 前後 関係 を 比較 し たい とき,2 つ の 日付 が 与え られ た とき に 関数 が 呼び出さ れ ます 。,0.8085856437683105,0.16188613565728213,0.45454545454545453,0.3846153846153846,0.6731
F006,IsDate1BeforeDate2,action,年・月・日の順に、Date1 が Date2 より前かどうかを比較する,最初の日付と2番目の日付を年、月、日の順に比較します。,年 ・ 月 ・ 日 の 順 に 、 Date 1   が   Date 2   より 前 か どう か を 比較 する,最初 の 日付 と 2 番目 の 日付 を 年 、 月 、 日 の 順 に 比較 し ます 。,0.8089065551757812,0.11816699867675434,0.5,0.5405405405405405,0.6781
F006,IsDate1BeforeDate2,effect,Date1 が Date2 より前なら true、そうでなければ false を返す,最初の日付が2番目の日付より前である場合にtrueを返します。,Date 1   が   Date 2   より 前 なら   true 、 そう で なけれ ば   false   を 返す,最初 の 日付 が 2 番目 の 日付 より 前 で ある 場合 に true を 返し ます 。,0.6847805976867676,0.023861368086918393,0.4117647058823529,0.4117647058823529,0.5641
F006,IsDate1BeforeDate2,constraint,日付の正当性(存在する日付かどうか)は前提として与えられている必要がある,入力データの妥当性は関数の呼び出し元で確認する必要があります。,日付 の 正当 性 ( 存在 する 日付 か どう か ) は 前提 として 与え られ て いる 必要 が ある,入力 データ の 妥当 性 は 関数 の 呼び出し 元 で 確認 する 必要 が あり ます 。,0.7662429809570312,0.024073806236105617,0.3,0.3243243243243243,0.5988
F007,IsTime1BeforeTime2,trigger,2つの時刻の前後関係を比較したいとき,Time1とTime2の時間を比較する必要があるときに関数が呼び出されます。,2 つ の 時刻 の 前後 関係 を 比較 し たい とき,Time 1 と Time 2 の 時間 を 比較 する 必要 が ある とき に 関数 が 呼び出さ れ ます 。,0.7449662089347839,0.024289783953423513,0.45454545454545453,0.3333333333333333,0.6148
F007,IsTime1BeforeTime2,action,時・分の順に、Time1 が Time2 より前かどうかを比較する,Time1の時間(Hour)と分(Minute)をTime2と比較します。,時 ・ 分の 順 に 、 Time 1   が   Time 2   より 前 か どう か を 比較 する,Time 1 の 時間 ( Hour ) と 分 ( Minute ) を Time 2 と 比較 し ます 。,0.7971452474594116,0.028839624904991455,0.2777777777777778,0.29411764705882354,0.6164
F007,IsTime1BeforeTime2,effect,Time1 が Time2 より前なら true、そうでなければ false を返す,Time1がTime2よりも早い場合にtrueを返し、そうでない場合はfalseを返します。,Time 1   が   Time 2   より 前 なら   true 、 そう で なけれ ば   false   を 返す,Time 1 が Time 2 より も 早い 場合 に true を 返し 、 そう で ない 場合 は false を 返し ます 。,0.7099700570106506,0.06586656967644004,0.6470588235294118,0.5945945945945946,0.633
F007,IsTime1BeforeTime2,constraint,時刻が有効な値として与えられている前提で処理される(例:24時60分などの検証は行わない),入力データの整合性は事前に確認されている必要があります。,時刻 が 有効 な 値 として 与え られ て いる 前提 で 処理 さ れる ( 例 : 24 時 60 分 など の 検証 は 行わ ない ),入力 データ の 整合 性 は 事前 に 確認 さ れ て いる 必要 が あり ます 。,0.5493056178092957,0.016317456445879727,0.20689655172413793,0.2553191489361702,0.4275
F008,ExitScreen,trigger,プログラムの終了時にメッセージを表示したいとき,プログラムの終了時に終了画面を表示する必要があるとき。,プログラム の 終了 時 に メッセージ を 表示 し たい とき,プログラム の 終了 時 に 終了 画面 を 表示 する 必要 が ある とき 。,0.8134519457817078,0.2925612730731506,0.7272727272727273,0.64,0.7441
F008,ExitScreen,action,画面をクリアし、プロジェクト完了のメッセージと作成者情報を装飾付きで表示する,画面をクリアし、終了メッセージと作成者情報を表示する。,画面 を クリア し 、 プロジェクト 完了 の メッセージ と 作成 者 情報 を 装飾 付き で 表示 する,画面 を クリア し 、 終了 メッセージ と 作成 者 情報 を 表示 する 。,0.844203770160675,0.46757901748754266,0.6666666666666666,0.75,0.771
F008,ExitScreen,effect,ユーザーにプログラムが正常に終了したことと開発者情報が伝わる,画面に固定の終了メッセージと作成者情報が表示される。,ユーザー に プログラム が 正常 に 終了 し た こと と 開発 者 情報 が 伝わる,画面 に 固定 の 終了 メッセージ と 作成 者 情報 が 表示 さ れる 。,0.6702961921691895,0.07277904839594497,0.42857142857142855,0.4137931034482759,0.5622
F008,ExitScreen,constraint,表示内容は固定で、動的な変更はできない,エラー処理は含まれておらず、`system(\,表示 内容 は 固定 で 、 動的 な 変更 は でき ない,エラー 処理 は 含ま れ て おら ず 、 ` system (\,0.5734660029411316,0.020255986027125642,0.18181818181818182,0.17391304347826086,0.4398
F009,MainMenu,trigger,プログラム起動時に主要な操作をユーザーに選ばせたいとき,ユーザーがメインメニューを開いたときにトリガーされます。,プログラム 起動 時 に 主要 な 操作 を ユーザー に 選ば せ たい とき,ユーザー が メイン メニュー を 開い た とき に トリガー さ れ ます 。,0.6299113631248474,0.020200106912694155,0.3076923076923077,0.29629629629629634,0.5045
F009,MainMenu,action,ユーザー・会議室・予約管理の各サブメニューを選択肢として表示し、対応する処理に遷移させる,ユーザーにメニューを表示し、選択を受け取って対応する管理メニューを呼び出します。,ユーザー ・ 会議 室 ・ 予約 管理 の 各 サブ メニュー を 選択肢 として 表示 し 、 対応 する 処理 に 遷移 さ せる,ユーザー に メニュー を 表示 し 、 選択 を 受け取っ て 対応 する 管理 メニュー を 呼び出し ます 。,0.7815253734588623,0.06224123820339179,0.43478260869565216,0.5128205128205128,0.6402
F009,MainMenu,effect,ユーザーはメニューから目的の管理操作に移動できる,ユーザーの選択に応じて、ユーザー管理、部屋管理、予約管理のメニューが開かれるか、プログラムが終了します。,ユーザー は メニュー から 目的 の 管理 操作 に 移動 できる,ユーザー の 選択 に 応じ て 、 ユーザー 管理 、 部屋 管理 、 予約 管理 の メニュー が 開か れる か 、 プログラム が 終了 し ます 。,0.7518064379692078,0.010043468297595231,0.45454545454545453,0.3225806451612903,0.6182
F009,MainMenu,constraint,有効な選択肢(1〜4)以外を入力した場合は再入力が求められる,選択が1〜4の範囲外の場合はエラーメッセージを表示し、再度選択を促します。,有効 な 選択肢 ( 1 〜 4 ) 以外 を 入力 し た 場合 は 再 入力 が 求め られる,選択 が 1 〜 4 の 範囲 外 の 場合 は エラーメッセージ を 表示 し 、 再度 選択 を 促し ます 。,0.8377413749694824,0.060805997510382785,0.42105263157894735,0.42105263157894735,0.6767
F010,main,trigger,プログラムが実行されたとき(エントリーポイント),プログラムの開始時にこの関数が呼び出されます。,プログラム が 実行 さ れ た とき ( エントリー ポイント ),プログラム の 開始 時 に この 関数 が 呼び出さ れ ます 。,0.626340925693512,0.022416933501922302,0.2727272727272727,0.2608695652173913,0.4952
F010,main,action,メインメニュー関数 MainMenu を呼び出し、ユーザーの操作を受け付ける,MainMenu関数を実行します。,メイン メニュー 関数   MainMenu   を 呼び出し 、 ユーザー の 操作 を 受け付ける,MainMenu 関数 を 実行 し ます 。,0.5427468419075012,0.01599248714366856,0.25,0.3157894736842105,0.4315
F010,main,effect,ユーザーによる管理操作ができる状態でプログラムが起動する,プログラムは正常終了を示す終了コード0を返します。,ユーザー による 管理 操作 が できる 状態 で プログラム が 起動 する,プログラム は 正常 終了 を 示す 終了 コード 0 を 返し ます 。,0.5229352116584778,0.01553712569276035,0.09090909090909091,0.09090909090909091,0.3858
F010,main,constraint,メニュー終了後に正常終了コード(0)を返すだけで他の処理は行わない,この関数自体はエラー処理を行わず、MainMenu関数内でのエラー処理が必要です。,メニュー 終了 後 に 正常 終了 コード ( 0 ) を 返す だけ で 他 の 処理 は 行わ ない,この 関数 自体 は エラー 処理 を 行わ ず 、 MainMenu 関数 内 で の エラー 処理 が 必要 です 。,0.6182462573051453,0.014296145628396562,0.3157894736842105,0.3243243243243243,0.4974
F011,DisplayUserCard,trigger,ユーザー情報を画面に表示したいとき,ユーザー構造体のポインタが関数に渡されるとき。,ユーザー 情報 を 画面 に 表示 し たい とき,ユーザー 構造 体 の ポインタ が 関数 に 渡さ れる とき 。,0.5638148188591003,0.022416933501922302,0.3333333333333333,0.28571428571428575,0.4636
F011,DisplayUserCard,action,指定されたユーザー構造体からID・氏名情報を取り出し、整形して出力する,ユーザーのID、名前、姓をフォーマットしてコンソールに出力する。,指定 さ れ た ユーザー 構造 体 から ID ・ 氏名 情報 を 取り出し 、 整形 し て 出力 する,ユーザー の ID 、 名前 、 姓 を フォーマット し て コンソール に 出力 する 。,0.792335033416748,0.03407106568427488,0.4,0.4571428571428572,0.638
F011,DisplayUserCard,effect,個別ユーザーの基本情報がコンソール上に見やすく表示される,ユーザー情報が標準出力に一貫したフォーマットで表示される。,個別 ユーザー の 基本 情報 が コンソール 上 に 見やすく 表示 さ れる,ユーザー 情報 が 標準 出力 に 一貫 し た フォーマット で 表示 さ れる 。,0.7482920289039612,0.08947853200770763,0.5384615384615384,0.5,0.6404
F011,DisplayUserCard,constraint,引数として有効なユーザー情報が与えられている必要がある(NULLチェックなし),ユーザーポインタがNULLでないことが前提であり、NULLの場合は未定義の動作が発生する可能性がある。,引数 として 有効 な ユーザー 情報 が 与え られ て いる 必要 が ある ( NULL チェック なし ),ユーザー ポインタ が NULL で ない こと が 前提 で あり 、 NULL の 場合 は 未 定義 の 動作 が 発生 する 可能 性 が ある 。,0.643606424331665,0.017860092878992276,0.2222222222222222,0.19999999999999998,0.4968
F012,ReadUserInfo,trigger,新しいユーザー情報を登録するために、ID・名前をユーザーから取得したいとき,ユーザーがユーザー情報の入力を開始する。,新しい ユーザー 情報 を 登録 する ため に 、 ID ・ 名前 を ユーザー から 取得 し たい とき,ユーザー が ユーザー 情報 の 入力 を 開始 する 。,0.7716928124427795,0.02281759320781575,0.23529411764705882,0.30769230769230765,0.5895
F012,ReadUserInfo,action,標準入力からユーザーのID・名・姓を受け取り、構造体に格納する,ユーザーにID、名前、苗字を入力させ、それらをUserPtr構造体のメンバーに格納する。,標準 入力 から ユーザー の ID ・ 名 ・ 姓 を 受け取り 、 構造 体 に 格納 する,ユーザー に ID 、 名前 、 苗字 を 入力 さ せ 、 それら を UserPtr 構造 体 の メンバー に 格納 する 。,0.7842084169387817,0.06277381644599526,0.6470588235294118,0.6111111111111113,0.6846
F012,ReadUserInfo,effect,ユーザー情報構造体が適切に初期化・設定され、後続処理で使用可能となる,入力されたユーザー情報がUserPtr構造体に正しく保存される。,ユーザー 情報 構造 体 が 適切 に 初期 化 ・ 設定 さ れ 、 後続 処理 で 使用 可能 と なる,入力 さ れ た ユーザー 情報 が UserPtr 構造 体 に 正しく 保存 さ れる 。,0.6697667241096497,0.03542135147987519,0.38095238095238093,0.4444444444444444,0.5486
F012,ReadUserInfo,constraint,構造体のメモリ確保は呼び出し元で事前に行われている前提,IDは0から9999の範囲でなければならず、名前の入力でバッファオーバーフローが発生しないようにする必要がある。,構造 体 の メモリ 確保 は 呼び出し 元 で 事前 に 行わ れ て いる 前提,ID は 0 から 9999 の 範囲 で なけれ ば なら ず 、 名前 の 入力 で バッファオーバーフロー が 発生 し ない よう に する 必要 が ある 。,0.706081748008728,0.009152541620698935,0.25,0.1904761904761905,0.5452
F013,SearchUserByFirstName,trigger,ユーザー一覧から、指定した名(First Name)で一致するユーザーを検索したいとき,ユーザーリストから指定された名前を持つユーザーを検索する要求があるとき。,ユーザー 一覧 から 、 指定 し た 名 ( First   Name ) で 一致 する ユーザー を 検索 し たい とき,ユーザー リスト から 指定 さ れ た 名前 を 持つ ユーザー を 検索 する 要求 が ある とき 。,0.8258534073829651,0.05663652003998358,0.4,0.4324324324324324,0.6638
F013,SearchUserByFirstName,action,線形リストを先頭から走査し、名が一致するユーザーが見つかればその情報を表示し、フラグを true に設定する,ユーザーリストを線形探索し、指定された名前と一致するユーザーを見つける。,線形 リスト を 先頭 から 走査 し 、 名 が 一致 する ユーザー が 見つかれ ば その 情報 を 表示 し 、 フラグ を   true   に 設定 する,ユーザー リスト を 線形 探索 し 、 指定 さ れ た 名前 と 一致 する ユーザー を 見つける 。,0.7613944411277771,0.04420722207450818,0.34782608695652173,0.39999999999999997,0.607
F013,SearchUserByFirstName,effect,指定された名前に一致するユーザーの情報が表示され、検索結果の有無が呼び出し元で判定できる,一致するユーザーが見つかるとその情報を表示し、フラグをtrueに設定する。,指定 さ れ た 名前 に 一致 する ユーザー の 情報 が 表示 さ れ 、 検索 結果 の 有無 が 呼び出し 元 で 判定 できる,一致 する ユーザー が 見つかる と その 情報 を 表示 し 、 フラグ を true に 設定 する 。,0.7594466805458069,0.044553108758702664,0.36363636363636365,0.41025641025641024,0.6088
F013,SearchUserByFirstName,constraint,一致するユーザーが複数いても全件表示され、部分一致には対応していない,関数内でエラー処理は行われず、NULLポインタや不正な入力に対する対処は呼び出し元で行う必要がある。,一致 する ユーザー が 複数 い て も 全 件 表示 さ れ 、 部分 一致 に は 対応 し て い ない,関数 内 で エラー 処理 は 行わ れ ず 、 NULL ポインタ や 不正 な 入力 に対する 対処 は 呼び出し 元 で 行う 必要 が ある 。,0.7437220215797424,0.009871721786705418,0.2,0.17777777777777778,0.5616
F014,SearchUserByID,trigger,ユーザーIDを指定して該当ユーザーを検索したいとき,ユーザーリストと検索したいユーザーIDが関数に渡されたとき。,ユーザー ID を 指定 し て 該当 ユーザー を 検索 し たい とき,ユーザー リスト と 検索 し たい ユーザー ID が 関数 に 渡さ れ た とき 。,0.7914574146270752,0.08326915667169545,0.6,0.48,0.6823
F014,SearchUserByID,action,ユーザーリストを先頭から順に走査し、IDが一致するユーザー構造体を見つけて返す,リストの先頭から順にユーザーのIDを比較する。,ユーザー リスト を 先頭 から 順に 走査 し 、 ID が 一致 する ユーザー 構造 体 を 見つけ て 返す,リスト の 先頭 から 順に ユーザー の ID を 比較 する 。,0.7420088052749634,0.055309054062793996,0.4444444444444444,0.5517241379310345,0.6138
F014,SearchUserByID,effect,一致するユーザーが存在すればその情報を取得でき、存在しない場合は NULL が返る,一致するユーザーが見つかればそのユーザーへのポインタを返し、見つからなければNULLを返す。,一致 する ユーザー が 存在 すれ ば その 情報 を 取得 でき 、 存在 し ない 場合 は   NULL   が 返る,一致 する ユーザー が 見つかれ ば その ユーザー へ の ポインタ を 返し 、 見つから なけれ ば NULL を 返す 。,0.8002667427062988,0.13603570001688142,0.45,0.4736842105263158,0.6638
F014,SearchUserByID,constraint,ユーザーリストが空または一致しない場合は NULL を扱う前提で呼び出す必要がある,ユーザーリストがNULLの場合やIDが見つからない場合はNULLを返す。,ユーザー リスト が 空 または 一致 し ない 場合 は   NULL   を 扱う 前提 で 呼び出す 必要 が ある,ユーザー リスト が NULL の 場合 や ID が 見つから ない 場合 は NULL を 返す 。,0.7244915962219238,0.08374312004272613,0.42105263157894735,0.48484848484848486,0.5997
F015,AddNewUser,trigger,ユーザーリストに新しいユーザーを末尾に追加したいとき,新しいユーザーを既存のユーザーリストに追加する必要があるとき。,ユーザー リスト に 新しい ユーザー を 末尾 に 追加 し たい とき,新しい ユーザー を 既存 の ユーザー リスト に 追加 する 必要 が ある とき 。,0.7759382724761963,0.1250076305588977,0.7,0.5833333333333334,0.6957
F015,AddNewUser,action,リストが空ならそのまま新規ノードを返し、空でない場合は末尾に新しいユーザーを連結する,新しいユーザーをユーザーリストの末尾に追加する。,リスト が 空 なら そのまま 新規 ノード を 返し 、 空 で ない 場合 は 末尾 に 新しい ユーザー を 連結 する,新しい ユーザー を ユーザー リスト の 末尾 に 追加 する 。,0.7515605688095093,0.04694388695906824,0.35,0.4666666666666667,0.6008
F015,AddNewUser,effect,ユーザーリストが新しいユーザーを含んだ状態に更新される,更新されたユーザーリストを返す。,ユーザー リスト が 新しい ユーザー を 含ん だ 状態 に 更新 さ れる,更新 さ れ た ユーザー リスト を 返す 。,0.8183156847953796,0.0486222199463509,0.4166666666666667,0.4761904761904762,0.661
F015,AddNewUser,constraint,NewUser の構造体は事前に初期化・確保されている必要がある,ユーザーリストまたは新しいユーザーがNULLである場合に備えてNULLチェックを行う。,NewUser   の 構造 体 は 事前 に 初期 化 ・ 確保 さ れ て いる 必要 が ある,ユーザー リスト または 新しい ユーザー が NULL で ある 場合 に 備え て NULL チェック を 行う 。,0.561878502368927,0.014451214907061114,0.21052631578947367,0.22857142857142856,0.4369
F016,DeleteUserByID,trigger,ユーザーIDを指定して対象ユーザーをリストから削除したいとき,指定されたIDを持つユーザーを削除する要求が発生したとき。,ユーザー ID を 指定 し て 対象 ユーザー を リスト から 削除 し たい とき,指定 さ れ た ID を 持つ ユーザー を 削除 する 要求 が 発生 し た とき 。,0.791607677936554,0.038419068302517345,0.5833333333333334,0.5,0.6746
F016,DeleteUserByID,action,リストを順に走査し、IDが一致するノードを見つけてリンクを切り、メモリを解放する,リンクリストを線形探索して、指定されたIDを持つノードを見つけて削除する。,リスト を 順に 走査 し 、 ID が 一致 する ノード を 見つけ て リンク を 切り 、 メモリ を 解放 する,リンクリスト を 線形 探索 し て 、 指定 さ れ た ID を 持つ ノード を 見つけ て 削除 する 。,0.7977450489997864,0.13631331322532034,0.47058823529411764,0.45714285714285713,0.6662
F016,DeleteUserByID,effect,指定したユーザーがリストから削除され、新たなリストが返される,指定されたIDを持つユーザーがリストから削除され、メモリが解放される。,指定 し た ユーザー が リスト から 削除 さ れ 、 新た な リスト が 返さ れる,指定 さ れ た ID を 持つ ユーザー が リスト から 削除 さ れ 、 メモリ が 解放 さ れる 。,0.7924070954322815,0.3639412530979476,0.7333333333333333,0.6875,0.7377
F016,DeleteUserByID,constraint,削除対象のユーザーが存在しない場合の動作は undefined であり、事前確認が推奨される,削除対象のユーザーが見つからない場合はリストに変更がなく、メモリ解放時にNULLポインタを渡さないようにする。,削除 対象 の ユーザー が 存在 し ない 場合 の 動作 は   undefined   で あり 、 事前 確認 が 推奨 さ れる,削除 対象 の ユーザー が 見つから ない 場合 は リスト に 変更 が なく 、 メモリ 解放 時 に NULL ポインタ を 渡さ ない よう に する 。,0.8583031892776489,0.157188773630212,0.42857142857142855,0.39999999999999997,0.7022
F017,AddNewUserScreen,trigger,ユーザー追加メニューを表示し、ユーザーの登録処理を開始したとき,ユーザーが新しいユーザーを追加するための画面を開くとき。,ユーザー 追加 メニュー を 表示 し 、 ユーザー の 登録 処理 を 開始 し た とき,ユーザー が 新しい ユーザー を 追加 する ため の 画面 を 開く とき 。,0.6784665584564209,0.020140540039933073,0.38461538461538464,0.4,0.5539
F017,AddNewUserScreen,action,ユーザー情報を入力・構造体に格納し、既存IDと重複しないかを確認してからリストに追加する,新しいユーザーの情報を読み込み、ユーザーリストに追加する。,ユーザー 情報 を 入力 ・ 構造 体 に 格納 し 、 既存 ID と 重複 し ない か を 確認 し て から リスト に 追加 する,新しい ユーザー の 情報 を 読み込み 、 ユーザー リスト に 追加 する 。,0.7372130155563354,0.08418096944738497,0.34782608695652173,0.4571428571428571,0.594
F017,AddNewUserScreen,effect,新しいユーザーが登録されるか、重複している場合は警告が表示される,新しいユーザーが正常に追加されると成功メッセージが表示される。,新しい ユーザー が 登録 さ れる か 、 重複 し て いる 場合 は 警告 が 表示 さ れる,新しい ユーザー が 正常 に 追加 さ れる と 成功 メッセージ が 表示 さ れる 。,0.6710341572761536,0.20458692784189123,0.375,0.41379310344827586,0.5652
