file,avg_sim,max_sim,near_duplicates,avg_bleurt,bleurt_max,answer
MainMenu.json,0.608211100101471,1.0,2,0.6094179302453995,0.966224193572998,この関数は、ユーザー、部屋、予約の管理メニューを提供し、ユーザーの選択に応じて適切なサブメニューを呼び出すメインメニューを表示します。
PauseProgram.json,0.5014368295669556,1.0,2,0.5830353610217571,0.9809077382087708,関数はユーザーがEnterキーを押すまでプログラムを一時停止し、Enterキーが押された後にメインメニューに戻ることを意図している。
ReadDate.json,0.5724900960922241,0.9999999403953552,2,0.581148698925972,0.9651649594306946,ユーザーから日付を入力として受け取り、stDate 構造体に格納して返す。
ReadIntBetween.json,0.6133722066879272,0.9999998211860657,2,0.6276026144623756,0.9675565361976624,この関数は、ユーザーから整数を読み取り、その整数が指定された範囲内にあるかどうかを確認し、範囲外の場合は再入力を求める。
ReadReservationInfo.json,0.6625341176986694,0.9999999403953552,2,0.7273028194904327,1.0037654638290405,関数はユーザーが入力した予約情報を検証し、重複や不正なデータがないか確認します。
ReadReservationPeriod.json,0.5729057192802429,0.9999999403953552,2,0.6530386209487915,0.966548502445221,この関数は、予約情報と部屋情報の両方にユーザーから入力された予約日時を設定し、部屋を予約済みとしてマークします。
ReadRoomInfo.json,0.6260606646537781,1.0,2,0.6743265688419342,0.9537279009819031,この関数は、ユーザーから部屋の情報を入力させ、その情報をRoomInfo構造体に格納します。
ReadTime.json,0.6985865831375122,0.9999998211860657,2,0.6470568776130676,0.9644116759300232,この関数はユーザーにメッセージを表示し、時間と分を入力させて構造体に格納する。
ReadUserInfo.json,0.8306359052658081,1.0,2,0.6531899720430374,0.9775751233100891,ReadUserInfo 関数は、ユーザーから ID、名前、苗字を入力として受け取り、UserInfo 構造体に格納する。
ReservationManagementMenu.json,0.6087456345558167,1.0,2,0.613649919629097,0.9845223426818848,ReservationManagementMenu 関数は、予約の追加、削除、表示、日付によるソートを行うためのメニューを表示し、ユーザーの選択に応じて適切な画面を呼び出す。
RoomManagementMenu.json,0.874406099319458,1.0,2,0.7523197084665298,1.0091502666473389,RoomManagementMenu 関数は、ユーザーが部屋の追加、検索、表示、削除、利用可能性の確認を行うためのメニューを提供する。
ScreenHeader.json,0.6047191023826599,1.0000001192092896,2,0.6209631189703941,0.9611708521842957,この関数は、指定されたタイトルをアスタリスクで囲んでコンソールに表示し、画面をクリアする。
SearchReservationByID.json,0.6049079895019531,1.0000001192092896,2,0.6062187403440475,0.97931969165802,この関数は、予約リストの中から指定されたIDを持つ予約を検索し、見つかった場合はその予約へのポインタを返す。
SearchRoomByID.json,0.6182734966278076,1.0,2,0.6729952991008759,0.9615871906280518,この関数は、リンクリスト内の部屋のIDを検索し、該当する部屋が見つかった場合、その部屋のポインタを返す。
SearchRoomByIDScreen.json,0.7160348892211914,0.9999999403953552,2,0.66754050552845,0.9386712908744812,この関数は、ユーザーに部屋のIDを入力させ、そのIDに対応する部屋がリストに存在するかを確認し、存在すればその部屋の詳細を表示する。
SearchRoomByName.json,0.5647628903388977,1.0,1,0.6566946059465408,0.9447776079177856,この関数は、指定された名前を持つ部屋がリストに存在するかどうかを確認し、見つかった場合はその部屋の情報を表示する。
SearchRoomByNameScreen.json,0.7099754214286804,1.0000001192092896,2,0.7584695070981979,0.9654032588005066,関数はユーザーに部屋の名前を入力させ、その名前に一致する部屋がリストに存在するかどうかを確認し、存在しない場合はメッセージを表示する。
SearchUserByFirstName.json,0.6145617365837097,0.9999999403953552,2,0.640260323882103,0.9788393974304199,この関数は、ユーザーリストを走査し、指定された名前と一致するすべてのユーザーを見つけて、それらのユーザーの情報を表示する。
SearchUserByFirstNameScreen.json,0.5549303293228149,1.0,2,0.6133819967508316,0.9485090970993042,この関数は、ユーザーリストから指定された名前のユーザーを検索し、見つからなかった場合にメッセージを表示する。
SearchUserByID.json,0.6442536115646362,1.0000001192092896,2,0.6717299520969391,0.9614035487174988,この関数は、リンクリスト内のユーザーをIDで検索し、見つかった場合はそのユーザーへのポインタを返す。
SearchUserByIDScreen.json,0.6058061122894287,1.000000238418579,2,0.6558026969432831,0.9474882483482361,この関数は、ユーザーリストから指定されたIDのユーザーを検索し、見つかった場合はそのユーザーの詳細を表示する。
SortReservationsByDate.json,0.75233393907547,1.0000001192092896,2,0.7188967615365982,0.9623653292655945,関数は予約リストを日付順に昇順で並べ替える。
SortReservationsByDateScreen.json,0.6033791303634644,1.0,1,0.5903437808156013,0.9660477638244629,この関数は、予約リストが空でない場合、予約を日付順にソートし、成功メッセージを表示する。
SwapReservationData.json,0.5988209843635559,1.0,1,0.592387318611145,0.9923680424690247,関数は2つの予約データのすべてのフィールドを交換する。
UserManagementMenu.json,0.6979244947433472,0.9999999403953552,2,0.6590201035141945,0.9850137829780579,UserManagementMenu 関数は、ユーザー管理メニューを表示し、ユーザーの追加、検索、表示、削除の操作を行うための選択肢を提供する。
