file,avg_sim,max_sim,near_duplicates,avg_bleurt,bleurt_max,answer
ReadReservationPeriod.json,0.7860286831855774,0.9999999403953552,1,0.7202313244342804,0.966548502445221,この関数は、予約情報と部屋情報の両方にユーザーから入力された予約日時を設定し、部屋を予約済みとしてマークします。
ReadRoomInfo.json,0.9209241271018982,1.0,2,0.7924598902463913,0.9537279009819031,この関数は、ユーザーから部屋の情報を入力させ、その情報をRoomInfo構造体に格納します。
ReadTime.json,0.8361284136772156,0.9999998211860657,2,0.7218588888645172,0.9644116759300232,この関数はユーザーにメッセージを表示し、時間と分を入力させて構造体に格納する。
ReadUserInfo.json,0.9361876845359802,0.9999999403953552,4,0.7660644948482513,0.9775751233100891,ReadUserInfo 関数は、ユーザーから ID、名前、苗字を入力として受け取り、UserInfo 構造体に格納する。
ReservationManagementMenu.json,0.8766540288925171,1.0,1,0.6905893087387085,0.9845223426818848,ReservationManagementMenu 関数は、予約の追加、削除、表示、日付によるソートを行うためのメニューを表示し、ユーザーの選択に応じて適切な画面を呼び出す。
RoomManagementMenu.json,0.8745834231376648,1.0,1,0.7362479567527771,1.0091502666473389,RoomManagementMenu 関数は、ユーザーが部屋の追加、検索、表示、削除、利用可能性の確認を行うためのメニューを提供する。
ScreenHeader.json,0.920539379119873,1.0000001192092896,2,0.8070546388626099,0.9611708521842957,この関数は、指定されたタイトルをアスタリスクで囲んでコンソールに表示し、画面をクリアする。
SearchReservationByID.json,0.8331218957901001,1.0000001192092896,1,0.7286691218614578,0.97931969165802,この関数は、予約リストの中から指定されたIDを持つ予約を検索し、見つかった場合はその予約へのポインタを返す。
SearchRoomByID.json,0.8590785264968872,1.0,1,0.7261452376842499,0.9615871906280518,この関数は、リンクリスト内の部屋のIDを検索し、該当する部屋が見つかった場合、その部屋のポインタを返す。
SearchRoomByIDScreen.json,0.893598735332489,0.9999999403953552,2,0.7652132958173752,0.9386712908744812,この関数は、ユーザーに部屋のIDを入力させ、そのIDに対応する部屋がリストに存在するかを確認し、存在すればその部屋の詳細を表示する。
SearchRoomByName.json,0.809770941734314,1.0,1,0.7058617621660233,0.9447776079177856,この関数は、指定された名前を持つ部屋がリストに存在するかどうかを確認し、見つかった場合はその部屋の情報を表示する。
SearchRoomByNameScreen.json,0.8694948554039001,1.0000001192092896,1,0.7354463487863541,0.9654032588005066,関数はユーザーに部屋の名前を入力させ、その名前に一致する部屋がリストに存在するかどうかを確認し、存在しない場合はメッセージを表示する。
SearchUserByFirstName.json,0.9465515613555908,0.9999999403953552,4,0.8253838866949081,0.9788393974304199,この関数は、ユーザーリストを走査し、指定された名前と一致するすべてのユーザーを見つけて、それらのユーザーの情報を表示する。
SearchUserByFirstNameScreen.json,0.8080515265464783,1.0,1,0.6168171316385269,0.9485090970993042,この関数は、ユーザーリストから指定された名前のユーザーを検索し、見つからなかった場合にメッセージを表示する。
SearchUserByID.json,0.7958341836929321,1.0000001192092896,1,0.7033708691596985,0.9614035487174988,この関数は、リンクリスト内のユーザーをIDで検索し、見つかった場合はそのユーザーへのポインタを返す。
SearchUserByIDScreen.json,0.8615459203720093,1.000000238418579,2,0.7593727558851242,0.9474882483482361,この関数は、ユーザーリストから指定されたIDのユーザーを検索し、見つかった場合はそのユーザーの詳細を表示する。
SortReservationsByDate.json,0.8472698330879211,1.0000001192092896,2,0.7446300536394119,0.9623653292655945,関数は予約リストを日付順に昇順で並べ替える。
SortReservationsByDateScreen.json,0.778457522392273,1.0,1,0.7453476041555405,0.9660477638244629,この関数は、予約リストが空でない場合、予約を日付順にソートし、成功メッセージを表示する。
SwapReservationData.json,0.7034106254577637,1.0,1,0.737380251288414,0.9923680424690247,関数は2つの予約データのすべてのフィールドを交換する。
UserManagementMenu.json,0.827212929725647,0.9999999403953552,1,0.6990680247545242,0.9850137829780579,UserManagementMenu 関数は、ユーザー管理メニューを表示し、ユーザーの追加、検索、表示、削除の操作を行うための選択肢を提供する。
