id,function,bleurt,ref,hyp
F014,SearchUserByID,0.7880910038948059,この関数は、ユーザーのリストを線形に探索し、指定されたIDを持つユーザーを見つけてそのポインタを返します。見つからない場合はNULLを返します。,この関数は、ユーザーリストを順に走査して指定されたIDを持つユーザーを検索し、見つかった場合はそのユーザーへのポインタを返し、見つからなかった場合はNULLを返します。
F015,AddNewUser,0.7519711256027222,この関数は、新しいユーザーを既存のユーザーリストの末尾に追加し、更新されたユーザーリストを返します。ユーザーリストが空の場合は、新しいユーザーをリストの先頭として設定します。,新しいユーザーを既存のユーザーリストの末尾に追加し、リストが空の場合は新しいユーザーをリストの先頭として返します。
F016,DeleteUserByID,0.5930961966514587,指定されたIDを持つユーザーをリンクリストから削除し、更新されたリストを返す関数です。,この関数は、リンクリストを線形探索して指定されたIDを持つユーザーを見つけて削除し、メモリを解放してリストを更新します。
F017,AddNewUserScreen,0.6749063730239868,この関数は、新しいユーザー情報を入力し、ユーザーリストに追加する処理を行います。既存のユーザーIDと重複がない場合にのみ追加し、重複がある場合はその旨を通知します。,この関数は、新しいユーザーの情報を入力し、既存のユーザーリストに同じIDのユーザーが存在しない場合にそのユーザーをリストに追加する画面を表示します。
F018,SearchUserByFirstNameScreen,0.7299349308013916,この関数は、ユーザーリストから指定された名前でユーザーを検索し、見つからなかった場合には「ユーザーが見つからない」と表示する画面を提供します。,この関数は、ユーザーに名前の入力を求め、その名前でユーザーリストを検索し、該当するユーザーが見つからなければ「ユーザーが見つかりません」と表示します。
F019,SearchUserByIDScreen,0.7495797276496887,この関数は、ユーザーリストから指定されたIDのユーザーを検索し、見つかった場合はそのユーザーの情報を表示し、見つからなかった場合は「ユーザーが見つからない」と表示します。,ユーザーIDを入力してユーザーリストから該当するユーザーを検索し、見つかった場合はその情報を表示し、見つからなかった場合はその旨を表示する関数です。
F020,DisplayUserListScreen,0.5710643529891968,この関数は、ユーザーのリストを画面に表示し、リストが空の場合はその旨を通知します。リスト内の各ユーザーについては、個別のユーザーカードを表示し、処理の最後にプログラムを一時停止します。,ユーザーリストを受け取り、リストが空またはNULLの場合はその旨を表示し、そうでない場合は各ユーザーを順に表示する関数です。
F021,DeleteUserScreen,0.6924397945404053,この関数は、ユーザーIDを入力して該当するユーザーを検索し、確認後にそのユーザーを削除する処理を行います。ユーザーが見つからない場合はエラーメッセージを表示し、削除が成功した場合は成功メッセージを表示します。,この関数は、ユーザーリストから指定されたIDのユーザーを削除するための画面を表示し、ユーザーIDを入力して該当ユーザーを検索し、削除の確認を行い、承認されれば削除を実行します。
F022,UserManagementMenu,0.5946468710899353,この関数は、ユーザー管理メニューを表示し、ユーザーの追加、名前やIDによる検索、ユーザー一覧の表示、ユーザーの削除といった操作を選択して実行できるインターフェースを提供します。ユーザーが「メインメニュー」を選択するまでループを続けます。,この関数は、ユーザーにユーザー管理に関する操作を選択させ、その選択に基づいて適切な機能を実行するためのメニューを提供します。
F023,DisplayRoomCard,0.7548800706863403,この関数は、指定された部屋のID、名前、予約状況、および予約されている場合はその日付と時間をフォーマットしてコンソールに表示します。,指定された部屋のID、名前、予約状況、および予約されている場合はその日時をフォーマットして表示する関数です。
F024,ReadRoomInfo,0.7171787023544312,この関数は、ユーザーから部屋のIDと名前を入力させ、それをRoomInfo構造体に格納し、初期状態として予約されていないことを示すフラグを設定し、次の部屋情報へのポインタをNULLに初期化します。,この関数は、ユーザーから部屋のIDと名前を入力し、それを構造体に格納し、予約状態を初期化し、次の部屋へのポインタをNULLに設定することを目的としています。
F025,SearchRoomByID,0.7069981098175049,この関数は、リンクリスト形式で管理されている部屋のリストから指定されたIDを持つ部屋を検索し、その部屋のポインタを返します。指定されたIDの部屋が見つからない場合はNULLを返します。,リンクリストから指定されたIDを持つ部屋を検索し、そのポインタを返す関数です。
F026,AddNewRoom,0.7439648509025574,この関数は、新しい部屋（NewRoom）を既存の部屋リスト（RoomList）の末尾に追加し、更新された部屋リストを返します。リストが空の場合は、新しい部屋をリストの先頭として返します。,この関数は、新しい部屋を既存の部屋リストの末尾に追加し、更新されたリストを返します。
F027,SearchRoomByName,0.8219447731971741,指定された名前を持つ部屋がリスト内に存在するかを検索し、見つかった場合はその部屋の情報を表示し、存在フラグを更新します。,指定された名前に一致する部屋をリストから検索し、見つかった場合にその部屋の情報を表示し、存在フラグを更新します。
F028,DeleteRoomByID,0.5559340715408325,指定されたIDを持つ部屋をリンクリストから削除し、更新されたリストを返す関数です。,この関数は、リンクリストから指定されたIDの部屋を見つけて削除し、メモリを解放することを目的としています。
F029,AddNewRoomScreen,0.6774258017539978,この関数は、新しい部屋の情報を入力し、既存のリストに同じIDの部屋が存在しない場合にその部屋を追加する機能を提供します。既に同じIDの部屋が存在する場合は、追加せずにその旨を表示します。,この関数は、新しい部屋の情報を入力し、既存のリストに同じIDの部屋がない場合に限り、その部屋をリストに追加する画面を表示します。
F030,SearchRoomByNameScreen,0.7369173765182495,この関数は、ユーザーに部屋の名前を入力させ、その名前に一致する部屋がリスト内に存在するかを検索し、存在しない場合は「部屋が見つからない」と表示します。,ユーザーが入力した部屋の名前を基にリスト内の部屋を検索し、見つからない場合は「Room not Found!」と表示する機能を持つ関数です。
F031,SearchRoomByIDScreen,0.744940996170044,この関数は、ユーザーに部屋のIDを入力させ、そのIDに対応する部屋をリストから検索し、見つかった場合は部屋の情報を表示し、見つからない場合はその旨を通知します。,ユーザーが入力したIDを基に部屋リストから部屋を検索し、見つかった場合はその部屋の詳細を表示し、見つからなかった場合はエラーメッセージを表示する関数です。
F032,DisplayRoomListScreen,0.6374486088752747,この関数は、与えられた部屋のリストを画面に表示し、リストが空の場合はその旨を通知します。リスト内の各部屋については、詳細情報を個別に表示し、処理の最後にプログラムを一時停止します。,この関数は、部屋リストが空かどうかを確認し、空であれば「リストが空です」と表示し、そうでなければ各部屋の情報を順に画面に表示する機能を持っています。
F033,DeleteRoomScreen,0.6143003702163696,この関数は、ユーザーに部屋のIDを入力させ、そのIDに対応する部屋が存在する場合は削除するかどうかを確認し、ユーザーが削除を選択した場合にその部屋を削除する機能を提供します。部屋が見つからない場合や削除が完了した場合には、それぞれ適切なメッセージを表示します。,指定されたIDの部屋をリストから削除するための画面を表示し、ユーザーにIDを入力させ、存在する場合は削除の確認を行い、承認後に削除を実行します。
F034,CheckRoomAvailabilityScreen,0.7707847952842712,この関数は、部屋の空き状況を名前またはIDで検索するための画面を表示し、ユーザーの選択に応じて適切な検索処理を呼び出します。,この関数は、ユーザーに部屋の空き状況を名前またはIDで確認する方法を選択させ、その選択に基づいて適切な検索画面を表示します。
F035,RoomManagementMenu,0.6630160808563232,この関数は、部屋の管理メニューを表示し、ユーザーの選択に応じて新しい部屋の追加、名前やIDによる検索、部屋一覧の表示、部屋の削除、部屋の空き状況の確認を行う機能を提供します。ユーザーがメインメニューを選択するまでループを続けます。,この関数は、ユーザーに部屋管理に関する選択肢を提示し、選択に応じて部屋の追加、検索、表示、削除、空室確認、またはメインメニューへの移行を行うためのメニューを表示します。
F036,DisplayReservationCard,0.6231205463409424,この関数は、予約情報を受け取り、その詳細（ID、ユーザーID、部屋ID、日付、開始時間と終了時間）をフォーマットしてコンソールに表示します。,この関数は、Reservation構造体から予約情報を取得し、フォーマットされた形で標準出力に表示することを目的としています。
F037,SearchReservationByID,0.6193363070487976,与えられた予約リストから指定されたIDを持つ予約を検索し、見つかった場合はその予約へのポインタを返します。見つからない場合はNULLを返します。,この関数は、予約リストを線形探索して指定されたIDの予約を見つけ、そのポインタを返すことを目的としています。
F038,DeleteReservationByID,0.6718358397483826,この関数は、予約リストから指定されたIDの予約を削除し、更新された予約リストを返します。リストの先頭から順にIDを検索し、該当する予約を見つけた場合はそのメモリを解放してリストを再構築します。,この関数は、予約リストから指定されたIDの予約を見つけて削除し、メモリを解放することを目的としています。
F039,ReadReservationPeriod,0.644635021686554,この関数は、予約情報を入力し、その情報を指定された予約構造体と部屋構造体に格納して、部屋の予約状態を更新します。,ユーザーから予約の日付と開始・終了時間を入力させ、それを予約情報と部屋情報に設定する関数です。
F040,ReadReservationInfo,0.6705747246742249,この関数は、予約情報を入力し、既存の予約やユーザー、部屋の情報と照合して新しい予約を作成するためのもので、重複する予約IDや無効なユーザーID、予約済みの部屋が選択されないように入力をチェックします。,この関数は、ユーザーから予約ID、ユーザーID、部屋IDを入力させ、それらが有効であることを確認した上で予約情報を取得し、予約リストに追加することを目的としています。
F041,AddNewReservation,0.7747122645378113,この関数は、新しい予約を既存の予約リストの末尾に追加し、更新された予約リストを返します。リストが空の場合は、新しい予約をそのまま返します。,この関数は、新しい予約を既存の予約リストの末尾に追加する機能を持ち、リストが空の場合やNULLの場合には新しい予約をそのまま返します。
F042,AddNewReservationScreen,0.6428374648094177,この関数は、新しい予約情報を入力し、予約リストに追加する機能を提供します。ユーザーと部屋の情報を参照しながら新規予約を作成し、成功メッセージを表示した後、プログラムを一時停止します。,この関数は、新しい予約を追加するための画面を表示し、ユーザーと部屋の情報を基に予約情報を取得してリストに追加し、成功メッセージを表示します。
F043,DeleteReservationScreen,0.6498906016349792,この関数は、ユーザーに予約IDを入力させ、そのIDに対応する予約が存在する場合は詳細を表示し、ユーザーの確認を得た上でその予約を削除し、関連する部屋の予約状態を更新します。予約が見つからない場合はその旨を通知します。,この関数は、ユーザーに予約IDを入力させ、そのIDに基づいて予約を検索し、存在する場合は削除確認を行い、ユーザーが承認した場合に予約を削除する機能を提供します。
F044,DisplayReservationsScreen,0.7461381554603577,この関数は、予約リストを画面に表示し、リストが空の場合はその旨を通知し、リストが存在する場合は各予約の詳細を順に表示します。,この関数は、予約リストが空かどうかを確認し、空でない場合は各予約を順に表示する画面を出力します。
F045,SwapReservationData,0.6575778126716614,この関数は、2つの予約データ構造体の全てのフィールドを入れ替えることで、予約情報を交換します。,この関数は、2つの予約データ構造体の各フィールドの値を一時変数を用いて正確に入れ替えることを目的としています。
F046,SortReservationsByDate,0.673505961894989,この関数は、予約リストを日付順に並べ替えるために、リスト内の予約データを比較し、必要に応じてデータを交換することで、予約リストを昇順にソートします。,この関数は、予約リストを日付が早い順に並べ替えるために、各予約のデータを比較して必要に応じて入れ替えることでソートを行います。
F047,SortReservationsByDateScreen,0.6530698537826538,この関数は、予約のリストを日付順にソートし、ソートが成功したことをユーザーに通知する画面を表示します。リストが空の場合は、その旨を表示します。,この関数は、予約リストが空でない場合に日付順にソートし、その結果を画面に表示するための機能を提供します。
F048,ReservationManagementMenu,0.7894760966300964,この関数は、予約管理メニューを表示し、ユーザーの選択に応じて新規予約の追加、予約の削除、予約一覧の表示、予約の日時順ソートを行う機能を提供します。,この関数は、予約管理メニューを表示し、ユーザーの選択に基づいて予約の追加、削除、表示、日付でのソートを行う操作を実行します。
